combined_text,label
"Heelium Small Hand Size Bamboo Towel (40 x 65 cm), Antibacterial & Ultra Soft, 600 GSM, Set of 3 (Peach, Grey, Teal) As a sportsman, you need a gear that best aligns with your body, promotes good health and helps you perform better. Towels are a very important part of any kit bag and help you to wipe off sweat or water off you. To list a few, the problems that an athlete faces with towels today are: 1. Bad towel absorption results in an everlasting wetness of the towel. 2. With sweat comes various types of bacteria, which is the reason for foul smelling towels. 3. Inappropriate size of towels makes wiping off sweat from different parts of the body difficult. 4. Rough Towels causing skin irritation WORRY NOT, HEELIUM IS HERE TO SAVE THE DAY! PRODUCT BENEFITS Woven with a blend of Bamboo & Cotton it has been designed for a great user experience, it will efficiently meet all your needs.1. Amazing absorption keeps the towel dry at all times, ready for a second use. 2. Bamboo’s natural anti odour properties help in keeping that foul smell away. 3. Ultra Soft Bamboo-Cotton blend will give you a plush and luxurious feel on your skin.4. Very light in weight which means you can always put them in the back of your backpack when travelling or trekking. 5. Helpful for folks with sensitive skin. 6. Suitable for running and sports such as Table tennis, Tennis, Badminton, Squash, Golf, Basketball, Gym, Hockey etc. WHY YOU NEED TO SWITCH TO BAMBOO NOW? Bamboo Towels are composed of natural anti-bacterial bamboo fibers which drastically reduce odour. Using Bamboo in a towel promotes our green initiative, which makes this towel an eco-friendly product. ABOUT HEELIUM: Heelium is an athletic footwear and wearables company with core focus on sports safety, performance and innovation. We are supported by the Department of Science and Technology (DST), Government of India and CIIE, IIM Ahmedabad.",VAGUE
"NORTH MIST Men's Regular Fit Crew Neck T-Shirt (NM18SLTS0001_Lagom White_XX-Large) Northmist was born from the understanding that sustainable fashion had to be made accessible for everyone in order to make a substantial difference. Northmist is an attempt to move people to choose the right things, without giving anything up in the process. Crown up yourself an everlasting elegance, the Lagom White Organic Crew Neck Tee. Choose an all-time favorite. Our process of turning organic cotton into a comfortable tee is a simple one. The densely knit fabric is strong and resilient just like our vision to make fashion accessible, affordable and sustainable for all. Perfect for your everyday use, you could pair it with a stylish pair of jeans or trousers complete the look.",SPECIFIC
"Swaddlebees Econappi Diaper Snaps, Red Swaddlebees Econappi Pocket Diapers are adjustable in both size and absorbency. Adjust the size as your baby grows. You can use it on most babies that range from 10-35 lbs (4.5-16 kg). Stuff it with as little or as much absorbency as you need to get you through a quick trip to the store, a long car ride, or even overnight. Available in fun, modern color combinations, each Econappi by Swaddlebees has two rows of snaps for adjusting the size as your baby grows. An outer layer of laminated polyester keeps wetness in, while an inner layer of Organic Cotton Velour is soft and gentle against delicate baby skin. All Econappis include 2 inserts which can be inserted inside the pocket, or laid on top. The small insert consists of 4 layers of organic cotton/bamboo for use when your baby is at the smallest size setting. Small inserts can also be used as doublers as your baby outgrows the smallest setting, when extra absorbency is desired. The longer insert consists of 6 layers of organic cotton/bamboo blend which can be trifolded and is adjustable in length. The long insert is topped with a layer of Organic Cotton Velour (which provides the same soft, stay-dry qualities as micro-fiber or suedecloth) which is perfect if you prefer to lay the insert on top of your Econappi, rather than stuffing it in the pocket. Econappi: 1 diaper, 2 styles, 3 sizes Sizing Information: Weight Range: 10-35 lbs (4.5-16 kg) Waist: 9-21"" (23-53 cm) Thighs: 4-12.5"" (10-32 cm) Rise: 13.5-18.5"" (34-47 cm) Made By: Swaddlebees Made In: USA",SPECIFIC
"Vbirds Kids|Boy|Girl's Golden Printed Cotton Socks Pack of 6 (Multicolor, 3-4 Yrs) These Footprints socks are Made from pure organic cotton and ecofriendly fibers and colors They are free from harmful chemicals and coloured dyes which may cause harm to super sensitive skin of your baby Footprints socks are blended with ecofriendly fiber which does not allow bacteria to grow hence making them antibacterial Key Features 1 Organic Cotton 2 AntiBacterial 3 Anti Microbial 4 Anti Allergic- No Skin rashes and irratation. -",SPECIFIC
"prAna - Women's Oday Jean, Regular Inseam, Vino, 4 The prAna Oday Jean is cut from an organic cotton soft stretch denim. The high-rise skinny jean features traditional five-pocket styling.",SPECIFIC
"The Hue Cottage Orthopedic Cervical Pillow for Neck and Shoulder Pain Relief,Cervical Pillow for Spondylitis Neck Support Pillow for Back, Stomach and Side Sleeper XL Size (23L x 14W x 4H Inch) PRODUCT DESCRIPTION: The Extra Large Contour Pillow from The Hue Cottage is designed only for your comfort. This special pillow is made with temperature sensitive Memory foam, which conforms well to the shape of your body, head, neck and shoulders. Get relief from stubborn neck and back pains. Comes with a complimentary Premium Organic Cotton fabric Outer Cover in a white elegant design with moisture absorbent properties, which is eco friendly, antiallergenic, free from dust mites, so as to bring you a stress-free sleeping experience. Caring for the pillow:Keep your pillows fresh and clean- Do not wash the Hue Cottage Memory foam pad as it will lose its quality and take a long time to dry. You may only spot clean them with a damp cloth and then drying the wet areas off with a dry cloth. However, its advisable to keep the memory foam pad covered with a pillowcase or cover to prevent dust or dirt. Washing the Outer Cover:The outer covers we offer, can be removed and washed. You may use gentle wash with a mild detergent and some water. Experiencing odour in the pillows and how to get rid of it?Sometimes we may experience odour or fresh memory foam smell, due to a reaction called Off-gassing, which is absolutely harmless and dissipates, easily by-Removing the outer cover, and then airing the pillow pad out in the sun for a few hours Sprinkling baking powder and then dusting it off with a dry cloth.My pillow is rolled and looks flat when I received it. How do I open and use my pillow?Please note, we ship and deliver our pillows in a Vaccum packed, rolled, and compressed form for safe transport. Simply remove the plastic carefully, unroll the pillow and then watch it expand to its original size and shape within a few hours to 48 hours.",SPECIFIC
"prAna - Womens Oday Jean, Short Inseam, Black Out, 12 The prAna Oday Jean is cut from an organic cotton soft stretch denim. The high-rise skinny jean features traditional five-pocket styling.",SPECIFIC
"POC, Men's Reform Enduro Tee, Propylene Red, LRG Developed for enduro riding and constructed from recycled polyester, this t-shirt keeps riders dry and comfortable, even when pushing hard, thanks to a quick-drying material with exceptional wicking properties. With a regular fit and raglan sleeves, the jersey ensures great freedom of movement, and is cut to work with both back and elbow protection. A discreet, secure zipped card pocket is included on the lower left side seam and a large POC logo features on the chest.",SPECIFIC
"The Furnishing Tree Washing Machine Cover Maroon Compatible for Samsung 8 Kg Semi-Automatic Top Loading WT80M4000HR Made according to the dimensions of the selected best-selling models of washing machines, affordable prices and serves its purpose to the perfection, made from recycled Polyester material attractive designs with vibrant colours, Waterproof and dustproof so your machine is safe at balcony as well as bathrooms, Space for wires and pipes is available at the back.",SPECIFIC
JISORA Women's Pure Organic Cotton Blue Hand Printed Night Wear Pajama Top Set Set yourself up for a good night sleep in this soft and cosy Jisora’s nightwear collection. Pajama sets for women with soft and breathable pure cotton fabric to ensure comfort. The play of jaipuri hand prints adds a cheerful touch to this feminine collection and will have you lounging in it for days. This collection spells comfort and style all at once.,SPECIFIC
"Greendale Home Fashions Rectangle Outdoor Accent Pillows, Grass, Set of 2 OC5811S2-GRASS Color: Grass Features: -100pct Polyester.-Filling material users 100pct recycled, post-consumer plastic bottles.-Fade resistant UV coated material.-Stain and water resistant fabric.-Modern prints for contemporary styles.-Added comfort, strength and durability. Color/Finish: -Set of two accent pillows.-Stylish and contemporary accent.",VAGUE
Scott International Men's Organic Cotton Polo T-Shirt (1.1_sp16_XL_White_X-Large),SPECIFIC
"Dime Bags All in One Padded Pouch with Accessory Tray and Secret Smell Proof Pocket (Grey, 5in) Rollies look like our traditional Padded Pouches, but they have a secret twist. Complete with a hidden rolling tray inside, they bring the lifestyle to your fingertips. Roll at home or on the go with this combo pack! There is one external pocket, and within the main compartment are two padded utility slots, one zippered pocket, and one secret tray pocket.This fella is made from our durable and soft Hempster material (Hemp & Recycled Polyester). These pouches contain a side access pocket inside that houses the rolling tray, so just stash it away whenever you don’t need it. Welcome to the world of Dime Bags! We got our roots in the industry when two buds decided they were tired of the sub-par hemp bags that were flooding at the time. Fast forward ten years and Dime Bags has become the leader in the hemp accessories market, making a high quality, timeless product with a high regard for detail. We strive to bring durable and environmentally friendly hemp blend bags to consumers. Our goal is — and has always been — to create fashionable, functional, high-quality and eco-friendly bags. We promise to design and produce the best bags, pouches, backpacks, and wallets in the industry, as well as to keep innovating and improving as we go! 1 Year Manufacturer Warranty Included",SPECIFIC
"prAna - Womens Iselle Long Sleeve Tee, Midnight Dew, Medium The prAna Iselle Long Sleeve Top is cut from a recycled polyester blend with moisture-wicking properties. The long-sleeve top features a scoop neck, articulated thumbholes, and a standard fit.",SPECIFIC
"adidas Women's Training Alphaskin Sport 3/4 Tights, Black, Small The Adidas Climacool Alphaskin 3/4 Compression Tight 738B has moisture-wicking capabilty, flat-lock seaming, and a wide elastic waistband. A compression fit molds to the body for a supportive feel and helps reduce muscle fatigue. Adidas' Climacool Alphaskin 3/4 Compression Tight is made of recycled polyester and spandex.",SPECIFIC
